cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
064,Azwel,2940,0,334,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x014E,0xF17AE,0x07,0359,100.0,True,character_motion_section,15088,a14e866045f3197df2d99d81991fc8e6c1b6a54e,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,344,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0158,0xF1832,0x07,0003,100.0,True,character_motion_section,6456,3e44cc8409f26281c7754069e3b1c11eea4dabba,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,345,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0159,0xF18B6,0x07,0587,100.0,True,character_motion_section,6312,825d23c0624153a9966d505fdb8104a02ef5c8b6,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,346,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x015A,0xF199A,0x07,03BE,100.0,True,character_motion_section,10280,6e2b7923a2d78246132d21458ea0eb89fd3e3a5c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,416,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01A0,0xF1A1E,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,418,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01A2,0xF1AA2,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,417,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01A1,0xF1B26,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,430,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01AE,0xF1BB6,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,430,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01AE,0xF1C3A,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,430,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01AE,0xF1CBE,0x07,0358,100.0,True,character_motion_section,16392,dd95a56a6ab305d963792b5ebc58d2859aa13a3a,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,463,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01CF,0xF1D72,0x07,0390,100.0,True,character_motion_section,8112,c64fbe920d852ed0cb351528f7689ae1989a6c26,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,161,0,164,eight_way_or_ambiguous,direction,(any:back|forward|down),0x0006 0x000B,0x00A4,0x3D6E9,0x07,0378,100.0,False,character_motion_section,3448,87a32bd41b95e0aeeee46275e2a064b65c4d182a,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,168,0,381,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x017D,0x3E8FF,0x07,0435,100.0,True,character_motion_section,5040,dc842eecba80a48030427f90a25f889efa564815,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,201,0,333,unknown_directional,direction,(motion ?),0x0005,0x014D,0x44C8C,0x07,040E,100.0,False,character_motion_section,7648,7101f9dfccbf9beb7e2cc67fcedcaf8baa9d03f2,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,203,0,209,unknown_directional,direction,(motion ?),0x0005,0x00D1,0x44DFE,0x07,0306,100.0,False,character_motion_section,17496,a693d8ed8f4078651ce1a5a7781d496a542d1dcc,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,237,0,304,unknown_directional,direction,(motion ?),0x0005,0x0130,0x4700D,0x07,0418,100.0,True,character_motion_section,9440,c75a27a1f6537524c642833c86e3362a05d9c9d2,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,268,0,269,backstep_candidate,direction,(any:back),0x0006 0x0001,0x010D,0x48E96,0x07,04A7,100.0,True,character_motion_section,8600,0955fa6c67ec4b1145997ec28dfc7e9754cdef49,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,277,0,278,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0116,0x49FCD,0x07,04B0,100.0,True,character_motion_section,7280,d27d39afc9a3ffd470bdd013364c6d1ad7e2cd2e,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,277,0,279,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0117,0x49FFD,0x07,04B1,100.0,True,character_motion_section,9464,e3d7c217f18bdd48a4db6bfc50f3df54a553e937,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,286,0,288,forward_step_candidate,direction,(any:forward),0x0020 0x0002 0x0026,0x0120,0x4AFDD,0x07,04AC,100.0,False,character_motion_section,7432,6c4b622328e1ab39f4961f3952584e080f4552c2,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
065,Geralt,293,0,294,forward_step_candidate,direction,(any:forward),0x0020 0x0002 0x0024,0x0126,0x4C598,0x07,033B,100.0,True,character_motion_section,6984,83d2806989053cd38c3d0c11cb84144c2ff466ba,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
